id,scientific_name,Clements_name,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km
391Whitekiller2000,Passer_domesticus,Passer_domesticus,Passer_domesticus,monogamy,yearly,house_sparrow,35.2,-97.43,yes,DNA fingerprinting,1994,1994,March,August,29,NA,NA,NA,384,-97.43,1994,3,158,11.90000057,10.13103462,1.768965951,10.88000011,1.020000458,8,21.33333381,21.1293107,0.204023115,20.99000041,0.343333403,6,83.30000305,57.95172444,25.34827861,74.34000092,8.960002136,505.8000031,516.0275927,-10.22758962,650.6200056,-144.8200026,6,15.10000038,13.35000038,3,8,6,1,1,3,8,1994,35.2,-97.43,0.270347793,0.469672393,both,TRUE,35.2,-97.43,35.2,Passer_domesticus_35.2_-97.43,651.636476
391Whitekiller2000,Passer_domesticus,Passer_domesticus,Passer_domesticus,monogamy,yearly,house_sparrow,35.2,-97.43,yes,DNA fingerprinting,1995,1995,March,August,47,NA,NA,NA,385,-97.43,1995,3,158,10.80000019,10.13103462,0.66896557,11.22000027,-0.420000076,8,21.05000019,21.1293107,-0.079310505,21.14333369,-0.093333499,6,88.30000305,57.95172444,30.34827861,80.44000168,7.860001373,708.7000122,516.0275927,192.6724195,627.3800064,81.3200058,6,11.30000019,11.80000003,3,8,6,1,1,3,8,1995,35.2,-97.43,0.329785337,0.517008825,both,TRUE,35.2,-97.43,35.2,Passer_domesticus_35.2_-97.43,651.636476
391Whitekiller2000,Passer_domesticus,Passer_domesticus,Passer_domesticus,monogamy,yearly,house_sparrow,35.2,-97.43,yes,DNA fingerprinting,1996,1996,March,August,25,NA,NA,NA,386,-97.43,1996,3,158,8.199999809,10.13103462,-1.931034812,11.16000023,-2.96000042,8,21.01666673,21.1293107,-0.112643965,21.1200003,-0.103333569,6,45.60000229,57.95172444,-12.35172215,64.04000168,-18.43999939,587.3000107,516.0275927,71.27241801,619.9000065,-32.5999958,6,14.69999981,12.76666673,3,8,6,1,1,3,8,1996,35.2,-97.43,0.267669929,0.533371288,both,TRUE,35.2,-97.43,35.2,Passer_domesticus_35.2_-97.43,651.636476
177Seress2007,Passer_montanus,Passer_montanus,Passer_montanus,monogamy,single-year study,tree_sparrow,46.25,20.13,yes,microsatellite,2006,2006,March,August,21.1,4,15,19,387,20.13,2006,3,159,5.300000191,6.024138056,-0.724137865,6.980000114,-1.679999924,8,16.70000045,16.1143681,0.585632341,17.27666699,-0.576666546,6,39.20000076,29.92758673,9.272414035,28.12000036,11.0800004,417.6000099,309.1862116,108.4137984,331.980004,85.62000589,6,9.699999809,11.7166667,3,8,6,1,1,3,8,2006,46.25,20.13,0.210506311,0.519553799,both,TRUE,46.25,20.13,46.25,Passer_montanus_46.25_20.13,407.0341806
104Freeman-Gallant2005,Passerculus_sandwichensis,Passerculus_sandwichensis,Passerculus_sandwichensis,monogamy,yearly,savannah_sparrow,44.58,-66.77,no,microsatellite,2002,2002,NA,NA,73.4,47,17,64,388,-66.77,2002,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,44.58,-66.77,44.58,Passerculus_sandwichensis_44.58_-66.77,9.624771397
104Freeman-Gallant2005,Passerculus_sandwichensis,Passerculus_sandwichensis,Passerculus_sandwichensis,monogamy,yearly,savannah_sparrow,44.58,-66.77,no,microsatellite,2003,2003,NA,NA,61.5,32,20,52,389,-66.77,2003,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,44.58,-66.77,44.58,Passerculus_sandwichensis_44.58_-66.77,9.624771397
120Westneat1990,Passerina_cyanea,Passerina_cyanea,Passerina_cyanea,monogamy,single-year study,indigo_bunting,35.88,-79.02,no,DNA fingerprinting,1986,1986,May,August,48,12,13,25,390,-79.02,1986,5,161,19.80000114,19.14137972,0.658621426,19.16000023,0.640000916,8,23.85000086,23.00431072,0.845690135,22.9300004,0.920000458,4,72.70000458,103.3413817,-30.64137715,109.1800034,-36.47999878,463.8000145,447.3344902,16.46552434,457.8400085,5.960005951,4,14.10000038,13.42500019,5,8,4,1,1,5,8,1986,35.88,-79.02,0.639624042,0.627630809,both,TRUE,35.88,-79.02,35.88,Passerina_cyanea_35.88_-79.02,183.0311017
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-47,168,no,microsatellite,2001,2002,NA,NA,0,0,1,1,391,168,2001,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-47,168,47,Petroica_australis_-47_168,8.177279832
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-47,168,no,microsatellite,2002,2003,NA,NA,0,0,8,8,392,168,2002,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-47,168,47,Petroica_australis_-47_168,8.177279832
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-47,168,no,microsatellite,2003,2004,NA,NA,0,0,11,11,393,168,2003,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-47,168,47,Petroica_australis_-47_168,8.177279832
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-47,168,no,microsatellite,2004,2005,NA,NA,0,0,19,19,394,168,2004,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-47,168,47,Petroica_australis_-47_168,8.177279832
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-45,168,no,microsatellite,2004,2005,NA,NA,4.5,1,21,22,395,168,2004,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-45,168,45,Petroica_australis_-45_168,37.96320147
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-34.37,119.6,no,microsatellite,2002,2003,NA,NA,0,0,2,2,396,119.6,2002,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-34.37,119.6,34.37,Petroica_australis_-34.37_119.6,12.00206848
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-34.37,119.6,no,microsatellite,2003,2004,NA,NA,0,0,3,3,397,119.6,2003,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-34.37,119.6,34.37,Petroica_australis_-34.37_119.6,12.00206848
432Taylor2008,Petroica_australis,Petroica_longipes,Petroica_australis,monogamy,yearly,New_Zealand_robin,-34.37,119.6,no,microsatellite,2004,2005,NA,NA,0,0,4,4,398,119.6,2004,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,-34.37,119.6,34.37,Petroica_australis_-34.37_119.6,12.00206848
224Graves1992,Phalacrocorax_aristotelis,Gulosus_aristotelis,Phalacrocorax_aristotelis,monogamy,single-year study,shag,56.18,-2.57,no,DNA fingerprinting,1987,1987,NA,NA,15,3,17,20,399,-2.57,1987,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,56.18,-2.57,56.18,Phalacrocorax_aristotelis_56.18_-2.57,10.33981175
432Taylor2008,Philesturnus_carunculatus,Philesturnus_carunculatus,Philesturnus_carunculatus,monogamy,yearly,saddleback,-46.9,168.1,no,microsatellite,2001,2002,September,February,0,0,6,6,400,168.1,2001,9,166,9.600000381,8.406896624,1.193103757,8.719999981,0.880000401,2,12.05000035,11.75402317,0.295977176,11.9066669,0.143333451,6,91.70000458,94.74482931,-3.044824732,89.50000153,2.200003052,504.1000099,566.555181,-62.45517106,560.4000111,-56.30000114,6,7.700000286,6.916666826,9,2,6,1,1,9,2,2001,-46.9,168.1,0.492976695,0.390267689,both,TRUE,-46.9,168.1,46.9,Philesturnus_carunculatus_-46.9_168.1,0.444295349
432Taylor2008,Philesturnus_carunculatus,Philesturnus_carunculatus,Philesturnus_carunculatus,monogamy,yearly,saddleback,-46.9,168.1,no,microsatellite,2002,2003,September,February,0,0,11,11,401,168.1,2002,9,166,9.600000381,8.406896624,1.193103757,8.740000057,0.860000324,2,11.53333346,11.75402317,-0.220689713,11.95333358,-0.420000124,6,130.1000061,94.74482931,35.35517679,101.1400024,28.96000366,683.6000252,566.555181,117.0448442,571.62001,111.9800152,6,8.100000381,7.150000175,9,2,6,1,1,9,2,2002,-46.9,168.1,0.342777508,0.443594575,both,TRUE,-46.9,168.1,46.9,Philesturnus_carunculatus_-46.9_168.1,0.444295349
432Taylor2008,Philesturnus_carunculatus,Philesturnus_carunculatus,Philesturnus_carunculatus,monogamy,yearly,saddleback,-46.9,168.1,no,microsatellite,2003,2004,September,February,0,0,17,17,402,168.1,2003,9,166,8.100000381,8.406896624,-0.306896243,9.180000114,-1.079999733,2,11.35000006,11.75402317,-0.40402311,11.99666688,-0.646666813,6,110.0999985,94.74482931,15.35516916,117.0600037,-6.960005188,573.0999985,566.555181,6.544817497,575.860014,-2.760015488,6,7.800000191,7.55000027,9,2,6,1,1,9,2,2003,-46.9,168.1,0.492057149,0.501324098,both,TRUE,-46.9,168.1,46.9,Philesturnus_carunculatus_-46.9_168.1,0.444295349
432Taylor2008,Philesturnus_carunculatus,Philesturnus_carunculatus,Philesturnus_carunculatus,monogamy,yearly,saddleback,-46.9,168.1,no,microsatellite,2004,2005,September,February,0,0,27,27,403,168.1,2004,9,166,8,8.406896624,-0.406896624,8.960000229,-0.960000229,2,11.26666673,11.75402317,-0.487356444,11.74333356,-0.476666832,6,127.3000031,94.74482931,32.55517374,104.9200027,22.38000031,722.9000015,566.555181,156.3448205,572.1200108,150.7799908,6,6.900000095,6.750000079,9,2,6,1,1,9,2,2004,-46.9,168.1,0.444495625,0.402637322,both,TRUE,-46.9,168.1,46.9,Philesturnus_carunculatus_-46.9_168.1,0.444295349
432Taylor2008,Philesturnus_carunculatus,Philesturnus_carunculatus,Philesturnus_carunculatus,monogamy,yearly,saddleback,-46.9,168.1,no,microsatellite,2005,2006,September,February,0,0,25,25,404,168.1,2005,9,166,9,8.406896624,0.593103376,8.800000191,0.199999809,2,12.4333334,11.75402317,0.679310223,11.53666684,0.896666559,6,58.79999924,94.74482931,-35.94483007,107.4400024,-48.6400032,578.0000153,566.555181,11.44483428,610.9200073,-32.91999207,6,7,6.750000159,9,2,6,1,1,9,2,2005,-46.9,168.1,0.02539839,0.405409711,both,TRUE,-46.9,168.1,46.9,Philesturnus_carunculatus_-46.9_168.1,0.444295349
432Taylor2008,Philesturnus_carunculatus,Philesturnus_carunculatus,Philesturnus_carunculatus,monogamy,yearly,saddleback,-46.9,168.1,no,microsatellite,2006,2007,September,February,0,0,23,23,405,168.1,2006,9,166,9.699999809,8.406896624,1.293103185,8.860000229,0.83999958,2,11.5333333,11.75402317,-0.220689872,11.7266668,-0.193333499,6,126.8000031,94.74482931,32.05517374,103.6000023,23.20000076,751.6000214,566.555181,185.0448404,612.3400101,139.2600113,6,7.700000286,7.333333492,9,2,6,1,1,9,2,2006,-46.9,168.1,0.348409525,0.332429171,both,TRUE,-46.9,168.1,46.9,Philesturnus_carunculatus_-46.9_168.1,0.444295349
259Huyvaert2000,Phoebastria_irrorata,Phoebastria_irrorata,Phoebastria_irrorata,monogamy,single-year study,waved_albatross,-1.38,-89.62,no,DNA fingerprinting,1996,1996,April,NA,25,4,12,16,406,-89.62,1996,4,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,0,4,NA,1996,-1.38,-89.62,NA,NA,both,TRUE,-1.38,-89.62,1.38,Phoebastria_irrorata_-1.38_-89.62,48.44828086
259Huyvaert2006,Phoebastria_irrorata,Phoebastria_irrorata,Phoebastria_irrorata,monogamy,yearly,waved_albatross,-1.38,-89.62,no,DNA fingerprinting,2000,2000,March,NA,21.2,7,26,33,407,-89.62,2000,3,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,0,3,NA,2000,-1.38,-89.62,NA,NA,both,TRUE,-1.38,-89.62,1.38,Phoebastria_irrorata_-1.38_-89.62,48.44828086
259Huyvaert2006,Phoebastria_irrorata,Phoebastria_irrorata,Phoebastria_irrorata,monogamy,yearly,waved_albatross,-1.38,-89.62,no,DNA fingerprinting,2001,2001,March,NA,14.7,10,58,68,408,-89.62,2001,3,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,0,3,NA,2001,-1.38,-89.62,-0.0729,NA,both,TRUE,-1.38,-89.62,1.38,Phoebastria_irrorata_-1.38_-89.62,48.44828086
259Huyvaert2006,Phoebastria_irrorata,Phoebastria_irrorata,Phoebastria_irrorata,monogamy,yearly,waved_albatross,-1.38,-89.62,no,DNA fingerprinting,2002,2002,March,NA,16.7,9,45,54,409,-89.62,2002,3,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,0,3,NA,2002,-1.38,-89.62,0.04575,NA,both,TRUE,-1.38,-89.62,1.38,Phoebastria_irrorata_-1.38_-89.62,48.44828086
346Kleven2007,Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,monogamy,yearly,common_redstart,62.47,11.8,yes,microsatellite,2002,2002,May,June,14.3,2,12,14,410,11.8,2002,5,168,6.900000095,4.472413885,2.42758621,4.380000114,2.519999981,6,9.200000048,6.932758759,2.267241289,6.690000153,2.509999895,2,42.40000153,40.20000057,2.20000096,39.20000038,3.200001144,123.2000046,105.848278,17.35172653,121.7200024,1.480002213,2,10.40000057,10.50000048,5,6,2,1,1,5,6,2002,62.47,11.8,0.374782824,0.398699444,both,TRUE,62.47,11.8,62.47,Phoenicurus_phoenicurus_62.47_11.8,122.1094153
346Kleven2007,Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,monogamy,yearly,common_redstart,62.47,11.8,yes,microsatellite,2006,2006,May,June,8.3,2,22,24,411,11.8,2006,5,168,5.400000095,4.472413885,0.92758621,5.200000095,0.2,6,7.950000048,6.932758759,1.017241289,7.360000086,0.589999962,2,56.90000153,40.20000057,16.70000096,43.98000107,12.92000046,104.8000031,105.848278,-1.048274994,111.1200027,-6.319999695,2,9.600000381,10.45000029,5,6,2,1,1,5,6,2006,62.47,11.8,0.188232718,0.425790499,both,TRUE,62.47,11.8,62.47,Phoenicurus_phoenicurus_62.47_11.8,122.1094153
168Bjornstad1997,Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopus_trochilus,monogamy,single-year study,willow_warbler,61.42,8.87,no,DNA fingerprinting,1993,1993,May,July,33,5,10,15,412,8.87,1993,5,19,5.099999905,2.965517315,2.134482589,3.860000038,1.239999866,7,6.600000064,6.725287473,-0.125287409,7.453333473,-0.85333341,3,61.5,60.00000132,1.499998685,56.46000137,5.039998627,227.7000008,228.3551773,-0.655176557,235.6200066,-7.920005798,3,9.800000191,8,5,7,3,1,1,5,7,1993,61.42,8.87,0.134386539,0.219029672,both,TRUE,61.42,8.87,61.42,Phylloscopus_trochilus_61.42_8.87,71.44460893
18Fridolfsson1997,Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopus_trochilus,monogamy,yearly,willow_warbler,56.92,18.12,no,microsatellite,1992,1992,April,NA,40,2,3,5,413,18.12,1992,4,169,4.5,4.113793176,0.386206824,5.060000134,-0.560000134,NA,NA,NA,NA,NA,NA,NA,45.40000153,27.56896596,17.83103556,19.18000011,26.22000141,NA,NA,NA,NA,NA,NA,3.900000095,NA,4,NA,NA,1,0,4,NA,1992,56.92,18.12,0.236814286,NA,both,TRUE,56.92,18.12,56.92,Phylloscopus_trochilus_56.92_18.12,1.602429693
18Fridolfsson1997,Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopus_trochilus,monogamy,yearly,willow_warbler,56.92,18.12,no,microsatellite,1993,1993,April,NA,71.4,5,2,7,414,18.12,1993,4,169,5.700000286,4.113793176,1.58620711,5.240000105,0.460000181,NA,NA,NA,NA,NA,NA,NA,13.5,27.56896596,-14.06896596,25.60000038,-12.10000038,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,1,0,4,NA,1993,56.92,18.12,0.209909784,NA,both,TRUE,56.92,18.12,56.92,Phylloscopus_trochilus_56.92_18.12,1.602429693
404Smith2016,Pipilo_maculatus,Pipilo_maculatus,Pipilo_maculatus,monogamy,yearly,spotted_towhee,45.5,-122.68,no,microsatellite,2004,2004,NA,NA,54.2,29,24,53,415,-122.68,2004,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,45.5,-122.68,45.5,Pipilo_maculatus_45.5_-122.68,83.88516695
404Smith2016,Pipilo_maculatus,Pipilo_maculatus,Pipilo_maculatus,monogamy,yearly,spotted_towhee,45.5,-122.68,no,microsatellite,2005,2005,NA,NA,45.4,39,46,85,416,-122.68,2005,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,45.5,-122.68,45.5,Pipilo_maculatus_45.5_-122.68,83.88516695
404Smith2016,Pipilo_maculatus,Pipilo_maculatus,Pipilo_maculatus,monogamy,yearly,spotted_towhee,45.5,-122.68,no,microsatellite,2006,2006,NA,NA,38.8,35,55,90,417,-122.68,2006,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,45.5,-122.68,45.5,Pipilo_maculatus_45.5_-122.68,83.88516695
262Hoset2014,Plectrophenax_nivalis,Plectrophenax_nivalis,Plectrophenax_nivalis,monogamy,yearly,snow_bunting,78.22,15.63,yes,microsatellite,1999,1999,April,NA,27.3,3,8,11,418,15.63,1999,4,171,-12.10000038,-13.75172437,1.651723993,-11.86000004,-0.240000343,NA,NA,NA,NA,NA,NA,NA,8.900000572,18.03103481,-9.131034243,13.14000034,-4.239999771,NA,NA,NA,NA,NA,NA,6.300000191,NA,4,NA,NA,1,0,4,NA,1999,78.22,15.63,NA,NA,both,TRUE,78.22,15.63,78.22,Plectrophenax_nivalis_78.22_15.63,1.052022379
262Hoset2014,Plectrophenax_nivalis,Plectrophenax_nivalis,Plectrophenax_nivalis,monogamy,yearly,snow_bunting,78.22,15.63,yes,microsatellite,2000,2000,April,NA,30.4,7,16,23,419,15.63,2000,4,171,-13.69999981,-13.75172437,0.051724565,-12.54000015,-1.159999657,NA,NA,NA,NA,NA,NA,NA,12.90000057,18.03103481,-5.131034243,12.40000038,0.500000191,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,1,0,4,NA,2000,78.22,15.63,NA,NA,both,TRUE,78.22,15.63,78.22,Plectrophenax_nivalis_78.22_15.63,1.052022379
262Hoset2014,Plectrophenax_nivalis,Plectrophenax_nivalis,Plectrophenax_nivalis,monogamy,yearly,snow_bunting,78.22,15.63,yes,microsatellite,2001,2001,April,NA,0,0,17,17,420,15.63,2001,4,171,-14.5,-13.75172437,-0.748275625,-13.36000004,-1.139999962,NA,NA,NA,NA,NA,NA,NA,13.10000038,18.03103481,-4.931034433,12.94000053,0.159999847,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,1,0,4,NA,2001,78.22,15.63,NA,NA,both,TRUE,78.22,15.63,78.22,Plectrophenax_nivalis_78.22_15.63,1.052022379
262Hoset2014,Plectrophenax_nivalis,Plectrophenax_nivalis,Plectrophenax_nivalis,monogamy,yearly,snow_bunting,78.22,15.63,yes,microsatellite,2002,2002,April,NA,13,3,20,23,421,15.63,2002,4,171,-9.400000572,-13.75172437,4.351723803,-13.92000008,4.519999504,NA,NA,NA,NA,NA,NA,NA,32.40000153,18.03103481,14.36896671,13.42000065,18.98000088,NA,NA,NA,NA,NA,NA,5.800000191,NA,4,NA,NA,1,0,4,NA,2002,78.22,15.63,NA,NA,both,TRUE,78.22,15.63,78.22,Plectrophenax_nivalis_78.22_15.63,1.052022379
262Hoset2014,Plectrophenax_nivalis,Plectrophenax_nivalis,Plectrophenax_nivalis,monogamy,yearly,snow_bunting,78.22,15.63,yes,microsatellite,2003,2003,April,NA,35.3,6,11,17,422,15.63,2003,4,171,-11.60000038,-13.75172437,2.151723993,-12.74000015,1.139999771,NA,NA,NA,NA,NA,NA,NA,32.70000076,18.03103481,14.66896595,17.22000084,15.47999992,NA,NA,NA,NA,NA,NA,6.200000286,NA,4,NA,NA,1,0,4,NA,2003,78.22,15.63,NA,NA,both,TRUE,78.22,15.63,78.22,Plectrophenax_nivalis_78.22_15.63,1.052022379
437Yezerinac2013,Pluvialis_dominica,Pluvialis_dominica,Pluvialis_dominica,monogamy,yearly,American_golden_plover,71.29,-156.8,no,microsatellite,2004,2004,June,July,0,0,1,1,423,-156.8,2004,6,172,4.700000286,1.479310384,3.220689903,2.6,2.100000286,7,5.800000191,2.937931107,2.862069083,3.520000076,2.280000114,2,27,7.882758829,19.11724117,11.24000015,15.75999985,68.40000153,32.91724197,35.48275956,40.14000049,28.26000104,2,5.700000286,6.350000143,6,7,2,1,1,6,7,2004,71.29,-156.8,0.252718894,0.351138069,both,TRUE,71.29,-156.8,71.29,Pluvialis_dominica_71.29_-156.8,1.334475304
437Yezerinac2013,Pluvialis_dominica,Pluvialis_dominica,Pluvialis_dominica,monogamy,yearly,American_golden_plover,71.29,-156.8,no,microsatellite,2005,2005,June,July,0,0,2,2,424,-156.8,2005,6,172,2.100000143,1.479310384,0.620689759,3.080000067,-0.979999924,7,3.400000215,2.937931107,0.462069107,4.01000011,-0.609999895,2,8,7.882758829,0.117241171,14.62000008,-6.620000076,27.10000038,32.91724197,-5.817241584,47.98000064,-20.88000026,2,4.300000191,4.900000095,6,7,2,1,1,6,7,2005,71.29,-156.8,0.182200831,0.357133276,both,TRUE,71.29,-156.8,71.29,Pluvialis_dominica_71.29_-156.8,1.334475304
437Yezerinac2013,Pluvialis_dominica,Pluvialis_dominica,Pluvialis_dominica,monogamy,yearly,American_golden_plover,71.29,-156.8,no,microsatellite,2006,2006,June,July,13,1,7,8,425,-156.8,2006,6,172,2.5,1.479310384,1.020689616,2.940000105,-0.440000105,7,3.549999952,2.937931107,0.612068845,3.980000138,-0.430000186,2,11.19999981,7.882758829,3.31724098,12.17999992,-0.980000114,39.90000057,32.91724197,6.982758606,37.88000026,2.020000315,2,6.300000191,6.100000143,6,7,2,1,1,6,7,2006,71.29,-156.8,0.228961586,0.382543573,both,TRUE,71.29,-156.8,71.29,Pluvialis_dominica_71.29_-156.8,1.334475304
437Yezerinac2013,Pluvialis_dominica,Pluvialis_dominica,Pluvialis_dominica,monogamy,yearly,American_golden_plover,71.29,-156.8,no,microsatellite,2007,2007,June,July,14,1,6,7,426,-156.8,2007,6,172,2.799999952,1.479310384,1.320689569,3.020000076,-0.220000124,7,4.899999976,2.937931107,1.962068869,4.070000124,0.829999852,2,0,7.882758829,-7.882758829,13.2999999,-13.2999999,1.100000024,32.91724197,-31.81724194,36.88000054,-35.78000052,2,4.599999905,5.299999952,6,7,2,1,1,6,7,2007,71.29,-156.8,0.122031134,0.29000398,both,TRUE,71.29,-156.8,71.29,Pluvialis_dominica_71.29_-156.8,1.334475304
437Yezerinac2013,Pluvialis_dominica,Pluvialis_dominica,Pluvialis_dominica,monogamy,yearly,American_golden_plover,71.29,-156.8,no,microsatellite,2008,2008,June,July,31,4,9,13,427,-156.8,2008,6,172,2.400000095,1.479310384,0.920689712,3.120000076,-0.719999981,7,3.75,2.937931107,0.812068893,4.350000095,-0.600000095,2,14.60000038,7.882758829,6.717241552,9.919999981,4.680000401,50.70000267,32.91724197,17.7827607,33.3000006,17.40000207,2,5.099999905,5.299999952,6,7,2,1,1,6,7,2008,71.29,-156.8,0.198614528,0.302173694,both,TRUE,71.29,-156.8,71.29,Pluvialis_dominica_71.29_-156.8,1.334475304
