system:index,epp_row_id,first_month,latitude,longitude,pre_max_mm_day_first_month,pre_mean_mm_day_first_month,pre_sd_mm_day_first_month,pre_sum_mm_first_month,pre_wet_days_gt1mm_first_month,tmp_mean_C_first_month,tmp_range_C_first_month,tmp_sd_C_first_month,weather_dataset,weather_end_date,weather_start_date,year,.geo
000000000000000001f0,549,10,-55.0667,-67.6667,4.711776971817017,1.2909389436441965,1.1368029126419696,40.01910725297009,14,3.274194643574399,9.703627904256166,2.190751048476951,ECMWF/ERA5_LAND/DAILY_AGGR,2010-10-31,2010-10-01,2010,"{""type"":""Point"",""coordinates"":[-67.6667,-55.0667]}"
000000000000000001f1,550,10,-55.0667,-67.6667,5.494067072866926,1.3923057450479486,1.3387420806233266,43.161478096486405,16,2.5332613175915344,7.938439687093137,2.231634660838529,ECMWF/ERA5_LAND/DAILY_AGGR,2011-10-31,2011-10-01,2011,"{""type"":""Point"",""coordinates"":[-67.6667,-55.0667]}"
000000000000000001f2,551,10,-55.0667,-67.6667,16.71755611886283,3.3278966360218107,3.2410625914005724,103.16479571667614,26,2.0332125674012125,6.615480422973633,1.750725678778292,ECMWF/ERA5_LAND/DAILY_AGGR,2012-10-31,2012-10-01,2012,"{""type"":""Point"",""coordinates"":[-67.6667,-55.0667]}"
000000000000000001f3,552,10,-55.0667,-67.6667,9.868304141541273,2.437159707470196,2.5312236061574316,75.55195093157607,19,2.798700279317898,10.53533871968591,2.412029182881093,ECMWF/ERA5_LAND/DAILY_AGGR,2013-10-31,2013-10-01,2013,"{""type"":""Point"",""coordinates"":[-67.6667,-55.0667]}"
000000000000000001f4,553,10,-55.0667,-67.6667,14.19028937806388,2.977973328962167,3.4867070343933597,92.31717319782717,19,2.454012273973055,10.097024281819643,2.4783172213537648,ECMWF/ERA5_LAND/DAILY_AGGR,2014-10-31,2014-10-01,2014,"{""type"":""Point"",""coordinates"":[-67.6667,-55.0667]}"
000000000000000001f5,554,10,-55.0667,-67.6667,13.061943650143348,2.0042658007005842,2.726151388083255,62.132239821718116,17,1.5574464777464692,8.677361170450865,2.130277131176537,ECMWF/ERA5_LAND/DAILY_AGGR,2015-10-31,2015-10-01,2015,"{""type"":""Point"",""coordinates"":[-67.6667,-55.0667]}"
00000000000000000206,571,10,-35.5667,-58.0167,10.323797084652142,1.175242374021109,2.4437112437110198,36.43251359465438,8,16.11331353956656,9.205767313639342,2.6671020242408003,ECMWF/ERA5_LAND/DAILY_AGGR,2013-10-31,2013-10-01,2013,"{""type"":""Point"",""coordinates"":[-58.01669999999999,-35.5667]}"
00000000000000000207,572,10,-35.5667,-58.0167,85.22722423066398,5.424366661135914,15.647921525344849,168.15536649521334,9,17.607739487514724,15.173269907633482,3.431032840892083,ECMWF/ERA5_LAND/DAILY_AGGR,2014-10-31,2014-10-01,2014,"{""type"":""Point"",""coordinates"":[-58.01669999999999,-35.5667]}"
00000000000000000208,573,10,-35.5667,-58.0167,11.56674623479148,1.5308414890934696,2.4674663361531226,47.45608616189756,11,13.654932091825778,10.789000829060853,2.67111280728982,ECMWF/ERA5_LAND/DAILY_AGGR,2015-10-31,2015-10-01,2015,"{""type"":""Point"",""coordinates"":[-58.01669999999999,-35.5667]}"
0000000000000000020c,581,10,-32.6333,-69.3667,15.921443700790405,2.4913664941879365,3.515641635984445,77.23236131982603,15,3.3691221749911,13.499799092610715,3.267715059389481,ECMWF/ERA5_LAND/DAILY_AGGR,2015-10-31,2015-10-01,2015,"{""type"":""Point"",""coordinates"":[-69.3667,-32.633300000000006]}"
0000000000000000020d,582,10,-32.6333,-69.3667,4.258319735527039,1.081270051085632,1.2072781714634129,33.51937158365459,12,7.292672667964842,10.365109125773131,2.1910225165863064,ECMWF/ERA5_LAND/DAILY_AGGR,2016-10-31,2016-10-01,2016,"{""type"":""Point"",""coordinates"":[-69.3667,-32.633300000000006]}"
0000000000000000020e,583,10,-32.6333,-69.3667,6.478413939476013,0.5921499694740912,1.5835843905475437,18.356649053696827,3,6.075830221688903,11.939741134643555,3.3668349939533653,ECMWF/ERA5_LAND/DAILY_AGGR,2017-10-31,2017-10-01,2017,"{""type"":""Point"",""coordinates"":[-69.3667,-32.633300000000006]}"
00000000000000000226,607,10,-27.2667,152.6833,17.63547680945976,1.0865916883623121,3.214456680067386,33.68434233923168,6,19.141147970384186,7.857997894287109,1.8843269323625411,ECMWF/ERA5_LAND/DAILY_AGGR,2016-10-31,2016-10-01,2016,"{""type"":""Point"",""coordinates"":[152.6833,-27.266700000000004]}"
00000000000000000248,645,10,-22.5,-47.5833,32.36642941709533,4.671238008822205,7.088729932190996,144.80837827348836,17,22.282043239634554,10.112911224365234,2.4227317853843044,ECMWF/ERA5_LAND/DAILY_AGGR,2011-10-31,2011-10-01,2011,"{""type"":""Point"",""coordinates"":[-47.5833,-22.500000000000004]}"
00000000000000000011,22,11,-46.42,51.75,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2001-11-30,2001-11-01,2001,"{""type"":""Point"",""coordinates"":[51.75,-46.42]}"
0000000000000000003e,67,11,-15.95,-47.93,28.367647528568796,7.737385380653923,6.952852155353707,232.1215614196177,26,20.718597200181776,2.2855122884114962,0.5850118827577792,ECMWF/ERA5_LAND/DAILY_AGGR,1999-11-30,1999-11-01,1999,"{""type"":""Point"",""coordinates"":[-47.92999999999999,-15.950000000000001]}"
00000000000000000046,75,11,-31.67,-62.82,58.176281720079714,6.229159948779639,12.893146957765625,186.87479846338917,13,19.74336435529923,9.83369000752765,2.13071103575963,ECMWF/ERA5_LAND/DAILY_AGGR,2000-11-30,2000-11-01,2000,"{""type"":""Point"",""coordinates"":[-62.82,-31.67]}"
00000000000000000095,154,11,-46.87,37.68,11.114651675995901,2.38750230356762,2.825311172325677,71.6250691070286,16,4.058656777275958,5.209770202636719,1.3132696186982984,ECMWF/ERA5_LAND/DAILY_AGGR,2007-11-30,2007-11-01,2007,"{""type"":""Point"",""coordinates"":[37.68000000000001,-46.870000000000005]}"
00000000000000000096,155,11,-46.87,37.68,22.592782974243164,3.342476547014428,4.69809481709433,100.27429641043284,17,4.424459245469859,5.243349075317383,1.3345188382093838,ECMWF/ERA5_LAND/DAILY_AGGR,2008-11-30,2008-11-01,2008,"{""type"":""Point"",""coordinates"":[37.68000000000001,-46.870000000000005]}"
00000000000000000097,156,11,-46.87,37.68,18.740326166152954,3.544516023790223,4.827984325999544,106.33548071370669,19,4.942800945705861,7.002764383951785,1.8284913643772722,ECMWF/ERA5_LAND/DAILY_AGGR,2009-11-30,2009-11-01,2009,"{""type"":""Point"",""coordinates"":[37.68000000000001,-46.870000000000005]}"
00000000000000000199,433,11,-74.35,165.13,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1998-11-30,1998-11-01,1998,"{""type"":""Point"",""coordinates"":[165.13,-74.35]}"
00000000000000000227,608,11,-27.2667,152.6833,48.33211004728355,4.416744107734634,9.216125515544345,132.50232323203903,20,19.63092193603518,6.363326390584291,1.8271011672022432,ECMWF/ERA5_LAND/DAILY_AGGR,2017-11-30,2017-11-01,2017,"{""type"":""Point"",""coordinates"":[152.6833,-27.266700000000004]}"
00000000000000000243,640,11,-39.6333,177.0833,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2005-11-30,2005-11-01,2005,"{""type"":""Point"",""coordinates"":[177.08330000000004,-39.6333]}"
00000000000000000012,23,12,-49.25,69.53,28.921938166774908,4.99503575057136,5.774097404832459,154.84610826771217,24,4.1122207518547,4.6934134165445585,1.2761572414939446,ECMWF/ERA5_LAND/DAILY_AGGR,2002-12-31,2002-12-01,2002,"{""type"":""Point"",""coordinates"":[69.53,-49.25]}"
0000000000000000002e,51,12,-51.72,-61.28,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2006-12-31,2006-12-01,2006,"{""type"":""Point"",""coordinates"":[-61.28000000000001,-51.72]}"
00000000000000000093,152,12,-54.0,-38.0,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1998-12-31,1998-12-01,1998,"{""type"":""Point"",""coordinates"":[-38.0,-54.0]}"
00000000000000000094,153,12,-54.0,-38.0,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1999-12-31,1999-12-01,1999,"{""type"":""Point"",""coordinates"":[-38.0,-54.0]}"
