epp_row_id,id_reference,scientific_name,Clements_name,order,family,family_common,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km,era5_year,era5_first_month,era5_latitude,era5_longitude,era5_weather_start_date,era5_weather_end_date,era5_weather_dataset,era5_pre_max_mm_day_first_month,era5_pre_mean_mm_day_first_month,era5_pre_sd_mm_day_first_month,era5_pre_sum_mm_first_month,era5_pre_wet_days_gt1mm_first_month,era5_tmp_mean_C_first_month,era5_tmp_range_C_first_month,era5_tmp_sd_C_first_month
326,250Bird2013,Centrocercus_urophasianus,Centrocercus_urophasianus,Galliformes,Phasianidae,"Pheasants, Grouse, and Allies",Centrocercus_urophasianus,no_social_bond,yearly,greater_sage-grouse,49.4,-110.7,no,microsatellite,2006,2006,March,June,11.1,2.0,16.0,18.0,326,-110.7,2006,3.0,143.0,-2.400000095,-2.062069007,-0.337931088,-2.300000143,-0.099999952,6.0,8.575000048,7.629310492,0.945689555,7.210000038,1.36500001,4.0,33.60000229,23.68275912,9.917243168,24.94000092,8.660001373,210.8000069,165.5103471,45.28965975,189.2000021,21.60000477,4.0,10.40000057,12.82500029,3.0,6.0,4.0,1.0,1.0,3.0,6.0,2006.0,49.4,-110.7,0.164307674,0.300296089,both,True,49.4,-110.7,49.4,Centrocercus_urophasianus_49.4_-110.7,860.0405678,2006.0,3.0,49.4,-110.7,2006-03-01,2006-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,4.030249257539253,0.8307255891388594,1.2810313462522502,25.752493263304643,9.0,-2.0879412128079133,15.998109181722045,4.708406221696284
327,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2000,2000,March,July,84.6,33.0,6.0,39.0,327,-82.2,2000,3.0,144.0,26.10000038,26.60689703,-0.506896644,26.54000053,-0.440000153,7.0,25.98000031,26.32965557,-0.34965527,26.42000061,-0.440000305,5.0,25.20000076,62.8379314,-37.63793064,66.06000061,-40.85999985,1031.200016,984.9138092,46.28620687,1043.680013,-12.47999649,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2000.0,8.2,-82.2,0.400344677,0.347059926,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2000.0,3.0,8.2,-82.2,2000-03-01,2000-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
328,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2001,2001,March,July,96.3,52.0,2.0,54.0,328,-82.2,2001,3.0,144.0,26.20000076,26.60689703,-0.406896262,26.40000038,-0.199999619,7.0,26.30000038,26.32965557,-0.029655193,26.28400055,0.015999832,5.0,42.79999924,62.8379314,-20.03793217,40.10000076,2.699998474,884.1000023,984.9138092,-100.8138069,1010.240014,-126.1400116,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2001.0,8.2,-82.2,0.299480987,0.322446755,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2001.0,3.0,8.2,-82.2,2001-03-01,2001-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
329,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2002,2002,March,July,90.9,60.0,6.0,66.0,329,-82.2,2002,3.0,144.0,26.60000038,26.60689703,-0.006896644,26.40000038,0.2,7.0,26.46000061,26.32965557,0.130345035,26.33600052,0.124000092,5.0,42.90000153,62.8379314,-19.93792988,41.00000076,1.900000763,912.3000183,984.9138092,-72.61379084,969.4600136,-57.15999527,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2002.0,8.2,-82.2,0.344582002,0.36447779,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2002.0,3.0,8.2,-82.2,2002-03-01,2002-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
330,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2003,2003,March,July,88.3,53.0,7.0,60.0,330,-82.2,2003,3.0,144.0,27.20000076,26.60689703,0.593103738,26.48000031,0.720000458,7.0,26.70000038,26.32965557,0.370344807,26.3520005,0.347999878,5.0,93.59999847,62.8379314,30.76206707,41.50000076,52.09999771,1070.099998,984.9138092,85.18618932,955.6600121,114.4399864,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2003.0,8.2,-82.2,0.411965541,0.429252941,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2003.0,3.0,8.2,-82.2,2003-03-01,2003-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
331,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2004,2004,March,July,94.1,16.0,1.0,17.0,331,-82.2,2004,3.0,144.0,26.89999962,26.60689703,0.293102593,26.44000053,0.459999084,7.0,26.34000015,26.32965557,0.010344578,26.31600052,0.023999634,5.0,70.09999847,62.8379314,7.262067071,47.44000015,22.65999832,1200.900024,984.9138092,215.9862153,969.1800102,231.7200142,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2004.0,8.2,-82.2,0.443713428,0.45194786,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2004.0,3.0,8.2,-82.2,2004-03-01,2004-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
332,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2005,2005,March,July,98.1,103.0,2.0,105.0,332,-82.2,2005,3.0,144.0,27.10000038,26.60689703,0.493103356,26.60000038,0.5,7.0,26.78000031,26.32965557,0.45034473,26.35600037,0.423999939,5.0,118.5999985,62.8379314,55.76206707,54.91999969,63.67999878,887.1000214,984.9138092,-97.81378779,1019.720012,-132.6199905,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2005.0,8.2,-82.2,0.433097742,0.45373724,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2005.0,3.0,8.2,-82.2,2005-03-01,2005-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
333,148DuVal2008,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Passeriformes,Pipridae,Manakins,Chiroxiphia_lanceolata,lekking,yearly,lance-tailed_manakin,8.2,-82.2,no,microsatellite,2006,2006,March,July,90.6,96.0,10.0,106.0,333,-82.2,2006,3.0,144.0,26.39999962,26.60689703,-0.206897407,26.80000038,-0.400000763,7.0,26.46000023,26.32965557,0.130344654,26.51600037,-0.056000137,5.0,37.20000076,62.8379314,-25.63793064,73.59999924,-36.39999847,905.8000374,984.9138092,-79.11377177,990.900013,-85.09997559,5.0,7.0,6.500000095,3.0,7.0,5.0,1.0,1.0,3.0,7.0,2006.0,8.2,-82.2,0.443201348,0.399895781,both,True,8.2,-82.2,8.2,Chiroxiphia_lanceolata_8.2_-82.2,1.647603691,2006.0,3.0,8.2,-82.2,2006-03-01,2006-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
334,238Hughes2003,Gymnorhina_tibicen,Gymnorhina_tibicen,Passeriformes,Artamidae,"Woodswallows, Bellmagpies, and Allies",Gymnorhina_tibicen,monogamy,yearly,Australian_magpie,-31.9,115.98,no,microsatellite,1996,1997,July,February,84.6,11.0,2.0,13.0,334,115.98,1996,7.0,145.0,14.0,13.32413805,0.675861951,13.92000008,0.079999924,2.0,19.11250019,18.6314658,0.481034394,18.83500035,0.277499843,8.0,245.5,155.0965555,90.40344449,164.3199997,81.18000031,627.3000056,436.2517329,191.0482727,479.8600096,147.439996,8.0,7.300000191,11.31250012,7.0,2.0,8.0,1.0,1.0,7.0,2.0,1996.0,-31.9,115.98,0.476041257,0.411720743,both,True,-31.9,115.98,31.9,Gymnorhina_tibicen_-31.9_115.98,22.86070029,1996.0,7.0,-31.9,115.98,1996-07-01,1996-07-31,ECMWF/ERA5_LAND/DAILY_AGGR,23.63215739177349,6.241092470679219,7.659592364215196,193.4738665910558,19.0,13.213774309876165,5.954896291096986,1.4569730848772404
335,238Hughes2003,Gymnorhina_tibicen,Gymnorhina_tibicen,Passeriformes,Artamidae,"Woodswallows, Bellmagpies, and Allies",Gymnorhina_tibicen,monogamy,yearly,Australian_magpie,-31.9,115.98,no,microsatellite,1997,1998,July,February,87.5,7.0,1.0,8.0,335,115.98,1997,7.0,145.0,13.10000038,13.32413805,-0.224137668,13.98000011,-0.879999733,2.0,19.18750036,18.6314658,0.556034561,18.90250032,0.285000038,8.0,134.6999969,155.0965555,-20.39655856,171.4800003,-36.78000336,442.200008,436.2517329,5.948275129,496.5600083,-54.36000032,8.0,11.5,12.0625,7.0,2.0,8.0,1.0,1.0,7.0,2.0,1997.0,-31.9,115.98,0.488995743,0.402525667,both,True,-31.9,115.98,31.9,Gymnorhina_tibicen_-31.9_115.98,22.86070029,1997.0,7.0,-31.9,115.98,1997-07-01,1997-07-31,ECMWF/ERA5_LAND/DAILY_AGGR,15.615427494026337,2.468404727647425,4.493921068429499,76.52054655707019,10.0,11.391146493727184,7.142132441202762,2.129319069460851
336,238Hughes2003,Gymnorhina_tibicen,Gymnorhina_tibicen,Passeriformes,Artamidae,"Woodswallows, Bellmagpies, and Allies",Gymnorhina_tibicen,monogamy,yearly,Australian_magpie,-31.9,115.98,no,microsatellite,1998,1999,July,February,90.9,10.0,1.0,11.0,336,115.98,1998,7.0,145.0,12.30000019,13.32413805,-1.024137859,13.68000011,-1.379999924,2.0,18.82500017,18.6314658,0.19353437,19.02250037,-0.197500205,8.0,154.8000031,155.0965555,-0.296552461,175.3199997,-20.51999664,421.9000124,436.2517329,-14.35172054,478.6200068,-56.71999443,8.0,8.699999809,11.78750026,7.0,2.0,8.0,1.0,1.0,7.0,2.0,1998.0,-31.9,115.98,0.515581307,0.418535302,both,True,-31.9,115.98,31.9,Gymnorhina_tibicen_-31.9_115.98,22.86070029,1998.0,7.0,-31.9,115.98,1998-07-01,1998-07-31,ECMWF/ERA5_LAND/DAILY_AGGR,14.92181718339225,2.529636117159839,4.088361267339064,78.41871963195501,12.0,11.133352451939754,6.761754989624023,1.5722518841871065
337,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,1998,1999,October,February,76.0,26.0,8.0,34.0,337,125.75,1998,10.0,146.0,31.10000038,29.17241406,1.927586325,29.42000084,1.679999542,2.0,30.34000015,29.91586248,0.424137668,29.79600044,0.54399971,5.0,43.60000229,14.07931051,29.52069178,20.00000052,23.60000176,736.2000008,563.3827673,172.8172335,759.3400053,-23.14000449,5.0,13.40000057,11.88000031,10.0,2.0,5.0,1.0,1.0,10.0,2.0,1998.0,-17.37,125.75,0.228626496,0.32503487,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,1998.0,10.0,-17.37,125.75,1998-10-01,1998-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,3.670722246170044,0.4892053703071592,1.0141022735641203,15.165366479521936,6.0,31.70273289424119,5.678587595621764,1.122483300862417
338,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,1999,2000,October,February,68.0,30.0,14.0,44.0,338,125.75,1999,10.0,146.0,28.80000114,29.17241406,-0.372412912,29.88000069,-1.079999542,2.0,29.06000061,29.91586248,-0.855861874,29.92000038,-0.859999771,5.0,37.70000076,14.07931051,23.62069026,28.18000097,9.51999979,781.2000084,563.3827673,217.8172411,708.3800048,72.8200036,5.0,13.5,11.72000027,10.0,2.0,5.0,1.0,1.0,10.0,2.0,1999.0,-17.37,125.75,0.235483818,0.271991166,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,1999.0,10.0,-17.37,125.75,1999-10-01,1999-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,8.586481213569641,0.8249029241411903,1.7816480152864502,25.571990648376897,7.0,29.36608975728354,7.382613499959291,1.684026309225951
339,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,2000,2001,October,February,62.0,21.0,13.0,34.0,339,125.75,2000,10.0,146.0,28.70000076,29.17241406,-0.472413293,29.70000076,-1.0,2.0,29.02000084,29.91586248,-0.895861645,29.7040004,-0.683999557,5.0,43.90000153,14.07931051,29.82069102,31.70000105,12.20000048,788.4000044,563.3827673,225.0172371,731.6800059,56.71999846,5.0,12.80000019,11.24000034,10.0,2.0,5.0,1.0,1.0,10.0,2.0,2000.0,-17.37,125.75,0.216794898,0.269614046,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,2000.0,10.0,-17.37,125.75,2000-10-01,2000-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,21.58113718030563,1.6227865081811117,4.146465910097985,50.30638175361446,8.0,28.248888680242747,12.920572916666686,3.237477846824549
340,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,2003,2004,October,February,56.0,5.0,4.0,9.0,340,125.75,2003,10.0,146.0,29.0,29.17241406,-0.172414056,29.52000046,-0.520000458,2.0,29.92000046,29.91586248,0.004137973,29.58800056,0.331999893,5.0,13.60000038,14.07931051,-0.479310126,26.64000089,-13.04000051,663.6000195,563.3827673,100.2172522,772.360008,-108.7599886,5.0,15.0,12.18000011,10.0,2.0,5.0,1.0,1.0,10.0,2.0,2003.0,-17.37,125.75,0.229494041,0.228496573,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,2003.0,10.0,-17.37,125.75,2003-10-01,2003-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,0.2972185611724853,0.0183156332274202,0.0661022262591403,0.5677846300500278,0.0,29.93086485503824,6.136404037475586,1.6718582963987862
341,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,2004,2005,October,February,45.0,10.0,12.0,22.0,341,125.75,2004,10.0,146.0,30.70000076,29.17241406,1.527586707,29.10000038,1.600000381,2.0,30.22000046,29.91586248,0.304137973,29.50400063,0.715999832,5.0,4.099999905,14.07931051,-9.979310603,20.64000051,-16.54000061,702.5999961,563.3827673,139.2172288,757.8400118,-55.24001567,5.0,13.30000019,11.90000038,10.0,2.0,5.0,1.0,1.0,10.0,2.0,2004.0,-17.37,125.75,0.231843574,0.241231209,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,2004.0,10.0,-17.37,125.75,2004-10-01,2004-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,1.11086634080948,0.069356397338813,0.2308414970199715,2.150048317503206,1.0,31.81572145851711,4.27005704243976,0.9880511370991863
342,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,2005,2006,October,February,76.0,29.0,9.0,38.0,342,125.75,2005,10.0,146.0,29.89999962,29.17241406,0.727585562,29.48000031,0.419999313,2.0,30.56000023,29.91586248,0.644137744,29.7360006,0.823999634,5.0,3.299999952,14.07931051,-10.77931056,13.92000034,-10.62000039,612.0000083,563.3827673,48.61724106,742.1200093,-130.120001,5.0,13.30000019,12.28000011,10.0,2.0,5.0,1.0,1.0,10.0,2.0,2005.0,-17.37,125.75,0.208269181,0.227918045,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,2005.0,10.0,-17.37,125.75,2005-10-01,2005-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,0.3966689109802246,0.0225123093092212,0.0793787305664433,0.697881588585858,0.0,31.66452388148156,5.535497665405273,1.5397204744481845
343,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,2006,2007,October,February,84.0,16.0,3.0,19.0,343,125.75,2006,10.0,146.0,29.70000076,29.17241406,0.527586707,29.72000008,-0.019999313,2.0,29.56000099,29.91586248,-0.355861493,30.04400047,-0.483999481,5.0,13.19999981,14.07931051,-0.879310698,5.800000024,7.399999785,757.9000196,563.3827673,194.5172524,706.8400101,51.06000955,5.0,13.30000019,11.94000034,10.0,2.0,5.0,1.0,1.0,10.0,2.0,2006.0,-17.37,125.75,0.249722589,0.268764137,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,2006.0,10.0,-17.37,125.75,2006-10-01,2006-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,22.1750080584684,1.0528904296829145,3.973541362375484,32.63960332017035,4.0,29.94474089837846,5.732259750366211,1.4710430535846828
344,110Varian-Ramos2012,Malurus_melanocephalus,Malurus_melanocephalus,Passeriformes,Maluridae,Fairywrens,Malurus_melanocephalus,monogamy,yearly,red-backed_fairy-wren,-17.37,125.75,no,microsatellite,2007,2008,October,February,65.0,20.0,11.0,31.0,344,125.75,2007,10.0,146.0,29.60000038,29.17241406,0.427586325,29.94000015,-0.339999771,2.0,29.94000053,29.91586248,0.024138049,30.09600052,-0.155999985,5.0,0.699999988,14.07931051,-13.37931052,7.220000005,-6.520000017,505.6000215,563.3827673,-57.78274574,709.9200145,-204.319993,5.0,15.5,12.44000015,10.0,2.0,5.0,1.0,1.0,10.0,2.0,2007.0,-17.37,125.75,0.228128262,0.238474737,both,True,-17.37,125.75,17.37,Malurus_melanocephalus_-17.37_125.75,149.6635265,2007.0,10.0,-17.37,125.75,2007-10-01,2007-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,0.1777142285845911,0.0078730722340114,0.0317687961537303,0.244065239254354,0.0,30.6726195509716,5.710816701253236,1.363313911477045
345,326Webster2004,Malurus_splendens,Malurus_splendens,Passeriformes,Maluridae,Fairywrens,Malurus_splendens,monogamy,yearly,splendid_fairy-wren,-34.33,139.03,no,microsatellite,1992,1992,October,December,33.3,5.0,10.0,15.0,345,139.03,1992,10.0,147.0,15.60000038,15.29310371,0.30689667,15.84000034,-0.239999962,12.0,17.16666698,17.9885061,-0.821839113,18.4733338,-1.306666819,3.0,75.0,33.34482804,41.65517196,18.78000011,56.21999989,187.6000023,73.60689767,113.9931046,59.62000041,127.9800019,3.0,11.60000038,12.30000019,10.0,12.0,3.0,1.0,1.0,10.0,12.0,1992.0,-34.33,139.03,0.571453987,0.430791447,both,True,-34.33,139.03,34.33,Malurus_splendens_-34.33_139.03,65.39990158,1992.0,10.0,-34.33,139.03,1992-10-01,1992-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,21.93366289128562,2.371925092434607,4.3987763032392095,73.52967786547282,13.0,13.789696240168771,10.534133911132812,3.106278381458237
346,326Webster2004,Malurus_splendens,Malurus_splendens,Passeriformes,Maluridae,Fairywrens,Malurus_splendens,monogamy,yearly,splendid_fairy-wren,-34.33,139.03,no,microsatellite,1993,1993,October,December,61.9,13.0,8.0,21.0,346,139.03,1993,10.0,147.0,15.0,15.29310371,-0.293103711,15.96000042,-0.96000042,12.0,17.93333371,17.9885061,-0.055172383,18.26000048,-0.326666768,3.0,39.79999924,33.34482804,6.455171199,27.08000011,12.71999912,93.89999962,73.60689767,20.29310195,83.74000087,10.15999875,3.0,12.90000057,14.03333378,10.0,12.0,3.0,1.0,1.0,10.0,12.0,1993.0,-34.33,139.03,0.544826547,0.292503718,both,True,-34.33,139.03,34.33,Malurus_splendens_-34.33_139.03,65.39990158,1993.0,10.0,-34.33,139.03,1993-10-01,1993-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,21.18822932243347,2.439027004679555,5.466085786392944,75.6098371450662,9.0,13.599421129944526,12.78623390197754,3.3266224696651228
347,326Webster2004,Malurus_splendens,Malurus_splendens,Passeriformes,Maluridae,Fairywrens,Malurus_splendens,monogamy,yearly,splendid_fairy-wren,-34.33,139.03,no,microsatellite,1995,1995,October,December,62.9,22.0,13.0,35.0,347,139.03,1995,10.0,147.0,15.5,15.29310371,0.206896289,15.92000046,-0.420000458,12.0,17.86666743,17.9885061,-0.121838668,18.18666706,-0.319999631,3.0,63.70000076,33.34482804,30.35517272,32.84000015,30.86000061,81.70000076,73.60689767,8.093103096,86.46000142,-4.760000658,3.0,13.40000057,14.80000051,10.0,12.0,3.0,1.0,1.0,10.0,12.0,1995.0,-34.33,139.03,0.521131225,0.338745378,both,True,-34.33,139.03,34.33,Malurus_splendens_-34.33_139.03,65.39990158,1995.0,10.0,-34.33,139.03,1995-10-01,1995-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,32.32094034689226,1.984121731725753,5.779183287946214,61.50777368349836,8.0,13.956790009365314,15.23116366068524,3.7947532510613295
348,326Webster2004,Malurus_splendens,Malurus_splendens,Passeriformes,Maluridae,Fairywrens,Malurus_splendens,monogamy,yearly,splendid_fairy-wren,-34.33,139.03,no,microsatellite,1996,1996,October,December,56.4,22.0,17.0,39.0,348,139.03,1996,10.0,147.0,15.5,15.29310371,0.206896289,15.78000031,-0.280000305,12.0,17.56666692,17.9885061,-0.421839177,17.98666719,-0.420000267,3.0,17.10000038,33.34482804,-16.24482766,40.44000015,-23.33999977,34.60000086,73.60689767,-39.00689681,91.98000131,-57.38000045,3.0,14.10000038,15.06666692,10.0,12.0,3.0,1.0,1.0,10.0,12.0,1996.0,-34.33,139.03,0.589837942,0.41452748,both,True,-34.33,139.03,34.33,Malurus_splendens_-34.33_139.03,65.39990158,1996.0,10.0,-34.33,139.03,1996-10-01,1996-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,9.871476888651642,0.6413749570478399,1.8146320792022428,19.882623668483035,4.0,14.084602651288458,13.607104619344112,3.937317216939184
349,326Webster2004,Malurus_splendens,Malurus_splendens,Passeriformes,Maluridae,Fairywrens,Malurus_splendens,monogamy,yearly,splendid_fairy-wren,-34.33,139.03,no,microsatellite,1997,1997,October,December,57.1,16.0,12.0,28.0,349,139.03,1997,10.0,147.0,15.80000019,15.29310371,0.506896479,15.58000031,0.219999886,12.0,18.83333365,17.9885061,0.844827553,17.86000042,0.973333232,3.0,48.60000229,33.34482804,15.25517425,43.26000023,5.34000206,117.5000038,73.60689767,43.89310615,91.7400013,25.76000252,3.0,14.10000038,15.20000045,10.0,12.0,3.0,1.0,1.0,10.0,12.0,1997.0,-34.33,139.03,0.526433972,0.318631164,both,True,-34.33,139.03,34.33,Malurus_splendens_-34.33_139.03,65.39990158,1997.0,10.0,-34.33,139.03,1997-10-01,1997-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,59.931552410091626,2.7659209865454213,10.859561051802388,85.74355058290806,3.0,14.446524207822758,17.863791783650697,4.400989357906259
350,326Webster2004,Malurus_splendens,Malurus_splendens,Passeriformes,Maluridae,Fairywrens,Malurus_splendens,monogamy,yearly,splendid_fairy-wren,-34.33,139.03,no,microsatellite,1998,1998,October,December,47.6,10.0,11.0,21.0,350,139.03,1998,10.0,147.0,15.19999981,15.29310371,-0.093103902,15.62000027,-0.420000458,12.0,18.23333391,17.9885061,0.244827808,18.19333375,0.040000153,3.0,31.80000114,33.34482804,-1.544826894,37.98000069,-6.179999542,79.90000248,73.60689767,6.293104813,77.7200016,2.180000877,3.0,13.69999981,15.33333333,10.0,12.0,3.0,1.0,1.0,10.0,12.0,1998.0,-34.33,139.03,0.477237156,0.266088122,both,True,-34.33,139.03,34.33,Malurus_splendens_-34.33_139.03,65.39990158,1998.0,10.0,-34.33,139.03,1998-10-01,1998-10-31,ECMWF/ERA5_LAND/DAILY_AGGR,11.248109925418248,1.3108188666568632,2.6125579348237435,40.63538486636276,8.0,13.484549930531507,12.147176742553713,3.514202567599576
351,451Põldmaa1995,Manorina_melanocephala,Manorina_melanocephala,Passeriformes,Meliphagidae,Honeyeaters,Manorina_melanocephala,monogamy,yearly,noisy_miner,-27.33,152.55,no,DNA fingerprinting,1992,1992,July,November,5.3,1.0,18.0,19.0,351,152.55,1992,7.0,148.0,13.40000057,12.97241395,0.427586621,13.18000011,0.220000458,11.0,17.10000057,17.08137958,0.018620991,17.51200031,-0.411999741,5.0,66.40000153,71.57241526,-5.172413736,68.98000107,-2.579999542,247.7000065,358.8620732,-111.1620667,270.0000046,-22.29999807,5.0,14.19999981,13.86000004,7.0,11.0,5.0,1.0,1.0,7.0,11.0,1992.0,-27.33,152.55,0.419984202,0.404084921,both,True,-27.33,152.55,27.33,Manorina_melanocephala_-27.33_152.55,58.01668893,1992.0,7.0,-27.33,152.55,1992-07-01,1992-07-31,ECMWF/ERA5_LAND/DAILY_AGGR,7.973477244377136,0.4005527242382628,1.4604109206962883,12.417134451386149,2.0,13.087736958329415,7.150733947753906,1.8744339063616784
